date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,province_code,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_click_through_rate,annotation_close_rate,annotation_impressions,annotation_clickable_impressions,annotation_closable_impressions,annotation_clicks,annotation_closes,card_click_rate,card_teaser_click_rate,card_impressions,card_teaser_impressions,card_clicks,card_teaser_clicks,red_views,red_watch_time_minutes
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-WA,3330,197.672415,402.251926,0.099235,0.401285,0.043382,393,384,943,610,176,0.249293,0.847472,296,818,572,121,652,582.262613
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-OR,4984,252.318656,188.20999,0.89006,0.405057,0.317965,428,546,164,20,899,0.695932,0.903168,850,839,92,391,985,726.197127
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-TN,1080,242.245186,559.373954,0.990783,0.173788,0.351704,322,212,938,329,270,0.903919,0.212683,515,276,493,150,740,682.13812
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-CT,205,763.936433,505.271397,0.657211,0.83005,0.735241,143,403,618,717,882,0.649663,0.068002,915,957,601,245,747,861.726719
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-NE,3827,551.812168,421.645812,0.728554,0.815356,0.032305,498,813,323,202,317,0.157402,0.440064,789,16,279,406,493,379.761766
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-IA,267,118.704695,300.825556,0.93208,0.052215,0.16583,599,443,506,868,421,0.808534,0.356325,846,606,742,547,71,779.254497
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-VT,942,448.524152,743.947626,0.571153,0.28044,0.088395,603,167,551,315,172,0.541046,0.268673,204,454,744,449,133,674.270561
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-UT,788,586.011876,282.571567,0.878772,0.110075,0.798261,723,766,218,109,513,0.133979,0.196891,63,660,317,440,790,955.656275
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-GU,1083,677.52167,501.779808,0.782842,0.579181,0.233512,831,312,176,294,359,0.966116,0.695854,202,171,945,286,663,447.689908
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-FM,8812,490.310213,141.060799,0.16458,0.942823,0.851752,287,698,731,848,850,0.386887,0.439975,940,823,839,988,244,666.564049
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-LA,9089,206.444108,242.649676,0.961301,0.589041,0.230928,2,88,245,239,629,0.776802,0.572104,836,662,804,554,600,132.776641
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-MP,7196,909.318733,749.411603,0.821541,0.103021,0.034856,264,542,566,0,43,0.745391,0.033146,90,469,249,892,113,420.905476
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-NJ,671,619.394646,882.98165,0.895673,0.353267,0.995008,770,964,76,517,928,0.854653,0.058773,459,75,699,921,596,236.060952
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-WV,5400,16.568681,183.515128,0.151547,0.684409,0.669261,550,84,222,577,895,0.383778,0.181209,822,692,268,488,180,305.0687
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-WV,4047,958.362422,961.8616,0.039594,0.046582,0.222864,994,423,541,436,653,0.931772,0.44055,197,864,14,953,645,975.443851
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-OK,7820,80.682095,266.448775,0.316027,0.783683,0.421318,74,976,997,267,73,0.653392,0.800368,658,346,784,417,174,180.604835
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-TN,1893,359.680466,677.847445,0.149508,0.339498,0.487759,496,138,123,226,73,0.088336,0.150711,510,345,244,267,787,91.943269
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-NE,7347,140.792995,599.796189,0.877708,0.462234,0.131679,996,336,112,907,191,0.352991,0.266134,394,295,629,902,443,154.827944
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-FM,2933,156.475356,335.286435,0.397114,0.804767,0.122288,881,146,633,138,821,0.078136,0.414601,118,90,82,607,266,415.813325
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-FM,3927,838.496621,406.080882,0.990671,0.333092,0.952648,30,222,304,79,254,0.248364,0.525017,224,872,339,668,564,916.126631
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-DE,1737,730.026181,657.463869,0.045918,0.824348,0.349007,440,944,202,938,611,0.405773,0.175959,82,113,471,261,159,235.662812
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-NV,2722,234.879131,843.651249,0.114665,0.363936,0.161572,434,482,20,817,591,0.866667,0.143618,487,660,62,602,653,177.035686
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-ID,8111,713.09381,457.888692,0.331936,0.037058,0.593488,572,47,599,274,804,0.213005,0.895417,129,222,378,46,41,625.954221
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-NH,4380,918.775782,432.018821,0.966067,0.795438,0.223999,378,276,262,118,588,0.892325,0.005187,22,862,814,820,238,160.901402
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-KY,8806,316.949972,263.937095,0.921892,0.500759,0.61863,820,62,45,322,898,0.380643,0.519813,373,393,595,236,512,439.251225
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-AZ,5995,523.105111,662.52615,0.00221,0.154773,0.196402,649,225,568,633,244,0.950827,0.152372,194,922,504,133,976,461.429116
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-VT,9110,528.153603,503.881307,0.604785,0.376315,0.01248,7,670,470,232,356,0.834409,0.282292,546,998,89,762,528,610.34781
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-UT,2490,264.668136,110.844269,0.3384,0.318249,0.137496,614,851,146,849,408,0.721489,0.047723,551,376,586,727,372,225.648787
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-RI,2052,772.564436,74.845671,0.561589,0.269849,0.093372,826,569,247,539,810,0.837275,0.279612,105,834,12,301,466,422.90923
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-FM,1389,254.37001,189.751969,0.317799,0.227327,0.642122,925,286,122,808,116,0.178865,0.958837,594,881,232,759,823,869.901347
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-NC,8316,350.566191,852.548278,0.27062,0.877153,0.834644,185,501,891,91,732,0.221548,0.216578,670,517,87,863,799,685.92387
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-MT,5777,552.708455,480.195321,0.121482,0.437982,0.463146,890,467,305,542,956,0.477933,0.95997,692,480,111,612,523,256.152544
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-MS,1092,592.406867,463.698198,0.421113,0.588929,0.492045,272,479,493,243,909,0.917932,0.172603,554,816,135,686,438,810.357178
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-DE,7867,35.206393,542.593429,0.902472,0.222116,0.248658,275,27,428,527,397,0.223256,0.886485,141,375,645,754,209,791.633025
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-MA,8069,41.841645,879.363492,0.920958,0.489987,0.986483,979,129,871,444,310,0.664679,0.440288,542,520,866,634,404,891.409568
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-CO,7922,372.038437,492.028755,0.00159,0.355615,0.354543,648,774,83,29,705,0.57353,0.141676,379,478,170,989,775,577.410308
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-MP,4540,617.147369,103.232806,0.681606,0.053424,0.050346,534,392,768,370,90,0.4366,0.53297,589,664,425,532,789,740.739335
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-IN,870,910.361545,286.704334,0.57651,0.705525,0.73859,759,729,327,992,126,0.362272,0.280015,279,74,978,529,305,459.905327
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-RI,750,317.970124,976.347124,0.498751,0.947868,0.657285,745,29,446,549,180,0.936986,0.115099,179,252,326,644,247,391.031987
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-MS,5323,504.328141,334.380201,0.856928,0.410688,0.475681,785,967,622,448,938,0.495621,0.192155,580,874,26,291,610,485.00436
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-MH,5794,795.915937,625.51888,0.479683,0.07005,0.428169,209,370,112,244,916,0.273698,0.175967,194,148,130,78,371,895.352438
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-MH,1927,566.432479,716.880078,0.442615,0.96249,0.818897,977,783,972,70,610,0.931386,0.270371,910,615,293,816,806,64.129007
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-TX,1776,939.679152,368.014244,0.479719,0.75514,0.769052,284,574,320,966,459,0.912663,0.135495,60,553,808,474,827,656.776778
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-HI,6368,308.319626,729.797709,0.010018,0.705266,0.746587,634,817,813,322,626,0.714485,0.801063,144,158,937,442,121,378.884295
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-LA,8958,165.693616,95.869111,0.038598,0.32984,0.124064,680,220,305,948,434,0.858019,0.215042,218,195,578,803,504,845.302497
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-MT,2057,181.192794,430.0256,0.566063,0.624147,0.214102,473,661,295,911,166,0.162713,0.062713,67,677,588,193,348,250.711575
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-AL,5221,568.209479,611.862826,0.981558,0.426558,0.442842,952,230,487,717,72,0.08686,0.034311,917,37,911,475,70,64.969627
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-GU,1324,981.612853,805.951892,0.282089,0.812011,0.158161,333,100,369,835,819,0.294335,0.514318,3,325,575,876,462,301.853593
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-NC,4018,851.219006,874.029204,0.601093,0.950339,0.133101,634,575,925,590,67,0.407027,0.109552,986,477,867,200,920,258.061618
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-IL,3215,344.871158,366.756842,0.724581,0.667554,0.494868,125,580,308,946,152,0.91288,0.248187,109,419,228,100,942,337.834372
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-DE,6120,48.108596,280.842527,0.781835,0.292977,0.460722,243,89,311,137,855,0.024274,0.712177,139,137,263,137,309,468.415245
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-VI,5876,968.905603,841.860244,0.43122,0.345111,0.365327,712,485,17,275,407,0.782516,0.262096,672,347,812,11,354,157.847253
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-PW,9426,397.508707,91.674787,0.678335,0.280619,0.002006,329,248,796,18,558,0.465314,0.990835,552,250,103,894,804,878.099629
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-GU,9216,481.901914,250.839537,0.020656,0.202748,0.173196,229,575,523,631,98,0.535162,0.831434,766,244,565,539,102,162.481245
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-SC,4627,42.593651,711.355796,0.927,0.769701,0.76879,301,23,2,874,509,0.552524,0.887593,851,286,802,227,904,774.533149
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-PA,5977,174.83352,85.509196,0.9866,0.52572,0.821779,965,318,823,348,164,0.585248,0.389844,142,198,17,394,878,634.677014
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-NJ,4432,609.962172,182.694883,0.091361,0.303661,0.800825,960,483,719,60,84,0.088557,0.033602,967,820,772,762,555,90.484924
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-NM,8194,95.713,638.679089,0.681799,0.070672,0.023807,552,657,69,858,904,0.839137,0.869855,423,838,98,708,260,165.103801
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-OK,8563,690.297584,966.547398,0.910521,0.52486,0.98872,905,601,638,533,663,0.291505,0.997563,507,460,830,340,694,76.574475
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-CA,6414,35.287987,543.875775,0.617033,0.767088,0.697426,43,116,773,974,539,0.077852,0.469704,432,584,437,807,574,973.343453
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-LA,7957,825.021964,391.464015,0.45525,0.733557,0.520332,608,869,69,124,745,0.71755,0.999616,723,427,191,608,258,825.106552
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-PR,6824,780.997107,57.918992,0.947839,0.536338,0.893189,127,378,114,167,669,0.141329,0.321774,228,603,517,33,701,365.111727
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-GA,1110,79.387895,681.023076,0.147492,0.481648,0.147493,70,334,643,925,319,0.507836,0.722187,452,627,640,547,190,564.293627
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-IN,7055,77.718228,10.660929,0.766836,0.960007,0.624258,203,752,753,346,414,0.998339,0.328717,546,756,245,579,936,226.41185
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-LA,91,875.149716,631.104941,0.542445,0.629405,0.160156,853,485,647,435,227,0.985941,0.593119,169,504,915,111,963,480.952273
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-IA,231,824.951563,414.412705,0.900264,0.49038,0.902375,737,479,170,41,323,0.66413,0.970011,758,450,912,448,568,148.169358
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-AZ,7136,660.801568,952.427199,0.287382,0.547689,0.307286,571,203,890,797,825,0.923955,0.986456,870,899,669,429,544,987.627647
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-PR,6200,709.997752,43.269496,0.726056,0.806559,0.813423,531,983,240,645,808,0.069572,0.882064,751,555,629,534,3,993.684375
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-GU,4114,565.94516,266.567153,0.626587,0.140855,0.732195,961,690,59,521,262,0.387137,0.566932,98,32,755,819,711,491.658783
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-ID,4303,5.927696,182.630683,0.760181,0.932608,0.83298,460,1,770,918,906,0.042167,0.673103,908,564,421,114,369,272.816863
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-SC,7289,225.425006,97.311227,0.156862,0.120842,0.6996,807,717,412,794,244,0.759793,0.196404,447,756,559,863,491,847.841368
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-MT,2196,183.674924,278.163527,0.201646,0.970111,0.869644,164,956,685,911,473,0.932184,0.089694,183,282,255,291,431,446.193077
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-LA,8705,597.944034,751.611262,0.492653,0.047373,0.903671,383,439,90,513,434,0.923557,0.648021,434,132,339,178,65,64.656009
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-AS,2375,683.379585,632.081293,0.350564,0.230463,0.692995,781,293,421,279,940,0.287542,0.482906,531,931,379,865,34,376.415172
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-IL,418,900.620475,423.288384,0.925128,0.216515,0.724501,514,218,285,518,596,0.317402,0.538126,594,308,175,335,289,714.041036
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-IN,3652,462.000918,556.682839,0.242961,0.216121,0.23024,959,355,422,210,79,0.883039,0.822989,240,402,320,155,144,100.456597
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-TN,7823,737.602401,399.201263,0.042605,0.910532,0.004886,391,211,489,890,870,0.960071,0.022833,400,919,661,799,535,605.374362
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-CO,7675,875.931875,770.575309,0.563148,0.641794,0.597899,348,267,647,140,509,0.936717,0.935434,50,413,310,481,879,85.810024
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-AR,496,342.341342,225.033819,0.880409,0.528169,0.815494,254,928,589,544,214,0.77318,0.525867,643,532,835,556,375,16.193436
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-RI,1192,766.770356,653.731354,0.747033,0.034238,0.762279,842,691,457,223,629,0.649689,0.68999,724,599,769,793,592,821.818574
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-NY,8912,221.774677,437.726711,0.390924,0.098211,0.492718,749,240,597,584,305,0.810734,0.017091,270,834,847,786,582,983.930896
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-NJ,105,261.207524,348.664585,0.973475,0.229999,0.046926,20,785,181,61,193,0.500144,0.02106,741,94,680,387,365,451.436855
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-ME,310,589.512763,521.137293,0.995483,0.813721,0.686927,799,166,983,912,646,0.589161,0.613994,902,916,733,187,590,901.330866
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-IN,8742,485.473611,253.632146,0.664577,0.248844,0.447139,840,164,199,58,49,0.699872,0.047237,502,419,44,680,324,432.540037
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-MP,4502,684.974143,139.308536,0.166512,0.501695,0.484698,818,773,846,980,278,0.053085,0.018542,636,516,54,151,928,232.165822
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-IA,6170,226.851849,545.2027,0.992616,0.151572,0.089208,89,440,690,20,757,0.316083,0.020971,478,407,233,31,543,810.294555
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-MP,1598,811.967944,40.26491,0.093521,0.991373,0.292867,548,806,542,670,509,0.960299,0.136732,272,746,71,736,672,4.077211
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-FL,7350,61.240709,933.744491,0.745113,0.437985,0.264986,429,19,430,193,108,0.509225,0.193062,561,2,951,799,383,748.557121
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-AK,8546,708.90065,986.228213,0.565881,0.300598,0.669727,383,736,569,19,18,0.701489,0.697745,485,91,456,705,576,659.873022
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-AK,8663,665.114531,423.979769,0.002914,0.380345,0.419063,393,576,643,880,690,0.267533,0.394961,624,487,132,388,371,44.570249
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-PA,6999,549.915103,250.616615,0.860596,0.792026,0.088267,430,656,481,835,246,0.305065,0.00155,420,881,706,907,838,979.596376
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-FM,3241,885.562398,193.944586,0.430381,0.209404,0.115131,334,263,104,722,62,0.530944,0.682541,32,485,133,680,119,188.526993
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-NM,8995,401.05371,689.55775,0.459211,0.443997,0.452427,298,451,438,472,217,0.452027,0.619132,142,836,694,422,254,750.20399
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-MT,4141,534.90121,782.730748,0.296789,0.851162,0.77445,515,639,735,727,540,0.929011,0.963149,701,719,718,820,603,840.127847
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-ID,9133,592.652516,503.516615,0.976222,0.21956,0.871888,124,346,943,990,541,0.874098,0.100746,692,877,306,234,920,764.454913
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-NY,4787,381.138978,559.007969,0.824542,0.97882,0.299955,565,794,39,363,242,0.780895,0.66235,773,160,716,277,283,589.079502
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-SC,8362,733.429893,705.208746,0.309404,0.550969,0.222927,328,94,613,442,861,0.303156,0.419371,964,1,321,398,449,121.016493
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-WI,8614,471.319338,438.016869,0.613503,0.666841,0.04435,252,590,545,750,811,0.843359,0.449201,877,44,330,88,646,30.189964
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-PR,5149,4.561023,924.625681,0.431868,0.910491,0.503825,570,844,182,65,76,0.945349,0.363926,627,958,711,100,7,210.61399
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-WI,1073,721.609997,731.172761,0.241724,0.139381,0.670191,672,261,795,600,103,0.068686,0.097279,590,267,410,52,832,780.336565
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-MD,8700,202.780666,477.29722,0.489808,0.646695,0.511274,712,487,91,214,91,0.843334,0.746662,997,861,955,92,411,226.88838
