date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,traffic_source_type,traffic_source_detail,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CN,7,direct,9725,3.88,474.33,0.237302,1745,1.0
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,BR,9,search,3709,115.68,158.92,0.552602,1054,8.69
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,CA,2,search,1358,274.81,573.57,0.346359,439,57.97
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,FR,5,referral,6556,4.65,330.94,0.076963,1832,2.89
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,1,search,104,269.69,272.01,0.0619,25,198.28
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CN,9,unknown,617,112.12,125.3,0.908114,531,17.35
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,BR,7,unknown,9933,289.02,461.9,0.060914,3960,74.79
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,AU,9,referral,6972,67.01,442.18,0.054708,5087,5.99
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,ZZ,2,search,1587,194.42,46.59,0.617926,467,91.33
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,AU,7,unknown,1741,87.26,423.53,0.914557,1233,75.26
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,ZA,1,direct,5430,60.55,351.79,0.560896,3311,46.03
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,FR,2,referral,9821,187.16,311.0,0.572693,160,115.91
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZZ,2,unknown,8892,108.23,561.79,0.549746,3748,74.43
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,FR,7,direct,5070,263.63,575.79,0.886457,3917,252.73
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,CN,7,unknown,9744,183.63,450.36,0.375313,4247,49.85
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,FR,7,direct,1565,152.4,293.05,0.88856,125,53.31
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,IN,7,search,2564,131.17,45.93,0.625263,1990,32.04
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,AU,5,referral,9048,213.93,28.49,0.480704,5633,193.58
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZA,8,referral,1540,250.96,148.24,0.577181,984,31.19
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,FR,3,direct,2846,273.59,277.47,0.48707,550,43.42
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,8,search,3145,145.76,91.61,0.617762,1948,11.97
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,GB,1,direct,8170,42.23,309.95,0.937947,1242,28.75
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,3,direct,7103,256.5,192.55,0.443171,50,184.71
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,ZA,5,referral,9448,154.53,404.01,0.125226,1968,57.17
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,CA,2,search,8072,190.33,331.75,0.23167,4544,84.12
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,RU,6,unknown,4216,181.38,487.44,0.929586,66,41.43
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,ZA,2,referral,1658,262.25,597.71,0.792377,1033,192.09
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,RU,9,direct,7845,77.67,295.11,0.819026,6614,73.73
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,GB,9,direct,1217,237.4,548.07,0.66925,425,152.63
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CA,5,search,8314,37.64,487.13,0.06187,4439,33.7
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,BR,9,direct,7726,74.49,398.62,0.830914,6937,61.59
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZZ,6,direct,1183,133.86,488.57,0.583953,229,71.45
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,4,search,1327,209.31,199.8,0.576054,780,177.02
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,RU,3,direct,4891,215.16,510.07,0.921321,115,110.3
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,8,referral,565,67.77,390.93,0.954949,501,50.97
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,2,referral,7726,79.13,219.72,0.216386,6946,6.46
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,AU,2,direct,714,19.22,451.87,0.859276,153,14.86
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,CN,3,search,1558,187.0,391.71,0.685792,1536,170.57
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,7,referral,7007,209.75,153.63,0.881342,2097,76.72
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,CA,2,referral,3334,46.71,453.41,0.07622,1524,26.44
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZA,7,direct,7172,185.25,324.58,0.478913,822,58.88
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,4,referral,4647,80.45,351.41,0.691323,4308,28.05
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,CN,9,unknown,3616,111.17,383.82,0.495931,2570,15.23
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,FR,9,direct,2548,122.98,192.89,0.97983,2424,78.68
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CN,8,unknown,7645,263.26,316.22,0.44046,4048,36.97
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,IN,2,search,3423,85.67,12.76,0.46544,2991,77.99
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,3,referral,2457,250.32,244.29,0.878464,2053,211.98
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,3,referral,6106,58.02,253.52,0.348491,972,1.93
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,BR,1,search,7076,184.77,373.77,0.32792,734,168.18
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,4,search,7592,137.49,565.58,0.416526,3330,125.87
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,BR,4,referral,2888,167.86,456.12,0.143145,1304,116.4
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,CN,7,direct,954,251.99,317.42,0.038397,156,27.55
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,GB,5,search,9669,117.29,299.1,0.134175,6381,90.15
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,BR,9,unknown,3533,259.73,271.32,0.76311,2175,93.01
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,BR,9,direct,9784,152.8,135.51,0.29873,4553,24.27
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,AU,4,direct,6799,71.33,520.92,0.430224,2838,41.81
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZA,6,referral,6308,289.11,106.26,0.798917,6184,63.45
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,FR,5,referral,5125,240.26,396.99,0.097359,516,78.36
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,AU,7,unknown,9325,113.06,297.97,0.87972,5454,111.28
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,ZA,3,referral,4022,284.51,397.64,0.35829,3981,185.69
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,ZZ,7,search,2952,216.16,217.43,0.623515,788,2.67
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,CA,5,referral,5583,97.36,335.17,0.491505,3906,27.98
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,GB,3,referral,1499,59.13,103.63,0.405396,685,27.75
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,RU,2,unknown,4481,22.35,507.16,0.847053,1295,12.0
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,1,referral,2818,169.86,325.42,0.865227,1878,39.34
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,BR,1,unknown,8342,125.84,142.44,0.913784,4265,81.57
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,2,direct,435,0.19,155.22,0.446276,134,0.12
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,RU,7,unknown,7231,278.31,125.12,0.87186,4328,185.32
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,FR,8,search,1623,121.46,287.4,0.719967,1421,31.87
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,CN,3,unknown,6827,98.71,407.39,0.880818,1568,63.87
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,BR,6,search,4164,208.76,374.98,0.636506,497,193.86
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,RU,3,unknown,8600,55.83,160.61,0.9126,52,12.86
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,ZA,2,referral,481,265.99,459.09,0.075243,103,4.46
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,BR,3,referral,9247,252.78,333.06,0.623674,978,164.21
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,IN,3,unknown,112,265.08,439.63,0.9525,69,135.14
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,4,unknown,7537,158.96,227.86,0.454395,6127,17.64
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,AU,7,referral,2007,248.31,71.85,0.018082,1168,227.0
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,ZA,9,referral,4880,90.77,267.96,0.607727,669,9.34
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,FR,5,unknown,2215,180.33,38.28,0.369707,1273,65.44
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,5,unknown,9067,297.79,60.41,0.111602,8442,73.69
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,BR,5,search,631,251.72,265.3,0.740744,300,61.99
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZZ,2,direct,8247,187.41,431.15,0.43334,2200,11.92
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,GB,3,direct,4193,269.12,243.53,0.58955,2877,159.73
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,7,direct,9589,10.44,364.96,0.743019,6493,1.83
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,GB,1,referral,7805,205.89,166.27,0.097976,3440,5.17
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,FR,9,unknown,8091,175.85,78.85,0.268635,5798,9.57
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,CA,7,referral,5586,179.47,215.35,0.5883,4930,137.98
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,AU,6,referral,5058,20.79,416.58,0.339574,4716,3.62
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZZ,7,search,1883,46.96,238.03,0.965298,783,40.84
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,BR,5,direct,2988,253.29,29.79,0.469596,2180,11.4
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,GB,8,unknown,9860,235.47,469.63,0.079336,8315,221.18
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,AU,5,referral,8713,198.37,139.56,0.542176,924,9.65
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,FR,4,direct,8567,139.37,7.96,0.805243,4796,36.66
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,2,unknown,7861,191.3,52.16,0.947395,3883,6.52
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,BR,8,search,6040,153.37,181.14,0.737405,4974,41.4
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,CA,3,unknown,5328,67.65,55.24,0.834845,3440,44.09
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,4,direct,8304,165.89,564.35,0.766849,2957,96.67
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,2,direct,4598,33.18,565.56,0.272459,513,13.11
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,1,referral,5756,41.2,388.88,0.800285,603,1.79
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,7,direct,4012,227.32,284.54,0.498111,2374,120.27
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,ZA,1,referral,8862,133.34,248.6,0.959631,8105,46.15
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,2,referral,4935,240.92,219.99,0.179832,4295,216.14
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,RU,3,search,3560,125.64,420.54,0.816577,2223,109.14
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,BR,6,referral,5891,294.83,129.73,0.695396,791,232.09
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,FR,9,unknown,7765,272.31,276.05,0.122774,2474,230.54
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,BR,6,direct,2304,179.81,34.45,0.010732,2066,153.44
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,ZZ,3,direct,920,42.56,171.87,0.690057,465,39.52
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,AU,7,referral,5185,267.71,125.16,0.192945,4470,9.15
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,GB,2,unknown,2814,167.93,533.68,0.747928,2486,23.55
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,FR,1,search,9803,134.47,483.45,0.180024,5004,55.08
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,FR,6,search,8381,94.94,107.4,0.33684,4562,70.84
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,FR,9,direct,5229,59.72,252.15,0.134157,2952,11.64
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,RU,1,search,4761,189.41,591.24,0.435465,1140,178.13
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,FR,8,search,6664,266.46,74.96,0.221665,4756,62.6
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,ZZ,6,unknown,7904,262.93,220.57,0.245487,2671,206.74
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CA,2,referral,9930,157.59,417.94,0.891017,7758,41.23
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,RU,4,direct,1661,259.31,311.71,0.232253,1249,224.06
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,ZA,2,referral,3350,53.21,589.59,0.685803,2488,12.29
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,ZA,7,referral,5367,225.15,509.79,0.588612,3510,45.72
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,7,direct,9992,7.49,338.3,0.858107,7596,0.73
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,AU,6,search,8698,167.82,172.3,0.791792,1226,92.23
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CA,1,search,4373,235.75,44.65,0.9732,2166,196.48
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,IN,9,referral,3407,157.27,332.35,0.956031,492,127.31
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,RU,4,search,1695,274.75,423.12,0.922442,301,131.17
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,FR,7,referral,5244,217.61,567.97,0.868521,4689,92.9
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,CN,8,search,2454,236.76,51.66,0.679719,2154,70.25
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,ZZ,3,referral,5567,204.16,422.77,0.250881,1154,123.56
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,BR,6,direct,2413,13.33,483.82,0.899174,1638,7.77
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,3,search,8253,200.4,361.79,0.554506,8028,38.51
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,GB,8,direct,4508,86.32,411.2,0.204718,2734,60.42
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,CN,3,unknown,2012,52.72,192.0,0.862128,1687,27.15
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,GB,3,direct,570,198.57,101.94,0.618795,361,168.39
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,AU,6,direct,2303,104.32,363.29,0.722404,1386,59.69
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,IN,5,search,9597,296.64,492.86,0.729056,8302,177.24
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,ZZ,1,direct,9604,114.84,22.92,0.547616,6053,63.3
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,IN,2,unknown,830,187.54,57.25,0.099144,486,16.26
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,BR,8,referral,4821,237.53,80.04,0.716238,2722,220.94
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,BR,3,unknown,3377,297.77,550.38,0.472535,1919,233.97
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,AU,9,referral,1337,274.77,504.3,0.493852,428,272.89
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,CN,3,direct,5178,161.13,460.43,0.369719,2448,144.99
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,BR,7,search,999,213.14,140.33,0.854929,469,15.7
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,FR,1,unknown,7935,116.05,55.13,0.75527,3942,15.7
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,IN,3,search,7048,288.79,490.03,0.956526,2747,32.42
